,product_name,listing_manufacturer,listing_title
12569,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) blau"
12570,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) blau"
12571,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) grau"
12572,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) grau"
12573,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) gold"
12574,Sony_Cyber-shot_DSC-TX1,Sony,"Sony DSC-TX1 Digitalkamera (10 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display) gold"
12575,Sony_Cyber-shot_DSC-TX1,Sony,Sony Cybershot DSC-TX1 holzkohle
12576,Sony_Cyber-shot_DSC-TX1,Sony,Sony Cybershot DSC-TX1 pink
12577,Sony_Cyber-shot_DSC-TX1,Sony,Sony Cybershot DSC-TX1 pink
12578,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1L - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Bleu"
12580,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1H - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Gris"
12581,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1H - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Gris"
12585,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1P - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Rose"
12586,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1P - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Rose"
12587,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1N - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Or"
12588,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1S - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Argent"
12589,Sony_Cyber-shot_DSC-TX1,Sony,"Sony - CyberShot - DSC-TX1S - Appareil photo numérique - 10,2 Mpix - Zoom optique 4x - Ecran LCD 2,7"" - 11 Mo - Argent"
12668,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5B Cyber-shot Digital Camera - Black (10.2MP, 4x Optical Zoom) 3 inch LCD"
12669,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5B Cyber-shot Digital Camera - Black (10.2MP, 4x Optical Zoom) 3 inch LCD"
12670,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5B Cyber-shot Digital Camera - Black (10.2MP, 4x Optical Zoom) 3 inch LCD"
12671,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5P Cyber-shot Digital Camera - Pink (10.2MP, 4x Optical Zoom) 3 inch LCD"
12672,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5P Cyber-shot Digital Camera - Pink (10.2MP, 4x Optical Zoom) 3 inch LCD"
12673,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5P Cyber-shot Digital Camera - Pink (10.2MP, 4x Optical Zoom) 3 inch LCD"
12674,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5S Cyber-shot Digital Camera - Silver (10.2MP, 4x Optical Zoom) 3 inch LCD"
12675,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5R Cyber-shot Digital Camera - Red (10.2MP, 4x Optical Zoom) 3 inch LCD"
12676,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5G Cyber-shot Digital Camera - Green (10.2MP, 4x Optical Zoom) 3 inch LCD"
12677,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSCTX5G Cyber-shot Digital Camera - Green (10.2MP, 4x Optical Zoom) 3 inch LCD"
12678,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5S Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) silber"
12679,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5B Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) schwarz"
12680,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5B Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) schwarz"
12681,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5P Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) pink"
12682,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5P Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) pink"
12683,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5P Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) pink"
12684,Sony_Cyber-shot_DSC-TX5,Sony,"Sony DSC-TX5G Digitalkamera (10,2 Megapixel, 4-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Touchscreen) grün"
12685,Sony_Cyber-shot_DSC-TX5,Sony,"Sony - DSC-TX5 - Appareil photo numérique - 10,1 Mpix - Etanche - Argent"
12686,Sony_Cyber-shot_DSC-TX5,Sony,"Sony - DSC-TX5 - Appareil photo numérique - 10,1 Mpix - Etanche - Rose"
12687,Sony_Cyber-shot_DSC-TX5,Sony,"Sony - DSC-TX5 - Appareil photo numérique - 10,1 Mpix - Etanche - Noir"
12688,Sony_Cyber-shot_DSC-TX5,Sony,"Sony - DSC-TX5 - Appareil photo numérique - 10,1 Mpix - Etanche - Noir"
12689,Sony_Cyber-shot_DSC-TX5,Sony,"Sony - DSC-TX5 - Appareil photo numérique - 10,1 Mpix - Etanche - Vert"
12693,Sony_Cyber-shot_DSC-TX5,Sony,"Sony Cyber-shot DSC-TX5/S - Appareil photo numérique, compact, 10.2 Mpix, 4 x zoom optique - Argent (silver)"
12694,Sony_Cyber-shot_DSC-TX5,Sony,"Sony Cyber-shot DSC-TX5/G - Appareil photo numérique, compact, 10.2 Mpix, 4 x zoom optique - Vert"
12695,Sony_Cyber-shot_DSC-TX5,Sony,"Sony Cyber-shot DSC-TX5/R - Appareil photo numérique, compact, 10.2 Mpix, 4 x zoom optique - Rouge"
12696,Sony_Cyber-shot_DSC-TX5,Sony,"Sony Cyber-shot DSC-TX5/B - Appareil photo numérique, compact, 10.2 Mpix, 4 x zoom optique - Noir"
12697,Sony_Cyber-shot_DSC-TX5,Sony,"Sony Cyber-shot DSC-TX5/P - Appareil photo numérique, compact, 10.2 Mpix, 4 x zoom optique - Rose"
12698,Sony_Cyber-shot_DSC-TX5,Sony,SONY Cyber-shot DSC-TX5 noir
12699,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Silver)
12700,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Silver)
12701,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Silver)
12702,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Blue)
12703,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Blue)
12704,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Blue)
12705,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Red)
12706,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Red)
12707,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD (Red)
12708,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSCTX7 DSC-TX7 10.2MP CMOS Digital Camera with 4x Optical Zoom with Optical Steady Shot Image Stabilization and 3.5-inch Touch Screen LCD in Red + 8GB Accessory Kit
12709,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSCTX7 DSC-TX7 10.2MP CMOS Digital Camera with 4x Optical Zoom with Optical Steady Shot Image Stabilization and 3.5-inch Touch Screen LCD in Red + 4GB Accessory Kit
12710,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSCTX7 DSC-TX7 10.2MP CMOS Digital Camera with 4x Optical Zoom with Optical Steady Shot Image Stabilization and 3.5-inch Touch Screen LCD in Silver + 4GB Accessory Kit
12711,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSCTX7 DSC-TX7 10.2MP CMOS Digital Camera with 4x Optical Zoom with Optical Steady Shot Image Stabilization and 3.5-inch Touch Screen LCD in Silver + 8GB Accessory Kit
12712,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSCTX7S Cyber-shot Digital Camera - Silver (10.2 MP, 4x Optical Zoom) 3.5 inch LCD"
12713,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSCTX7S Cyber-shot Digital Camera - Silver (10.2 MP, 4x Optical Zoom) 3.5 inch LCD"
12714,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSCTX7L Cyber-shot Digital Camera - Blue (10.2 MP, 4x Optical Zoom) 3.5 inch LCD"
12715,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSCTX7L Cyber-shot Digital Camera - Blue (10.2 MP, 4x Optical Zoom) 3.5 inch LCD"
12716,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSCTX7R Cyber-shot Digital Camera - Red (10.2 MP, 4x Optical Zoom) 3.5 inch LCD"
12717,Sony_Cyber-shot_DSC-TX7,Sony,Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot...
12718,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7 Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll) Touchscreen LCD, Full HD Video) silber"
12719,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7 Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll) Touchscreen LCD, Full HD Video) silber"
12720,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7L Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll) Touchscreen LCD, Full HD Video) blau"
12721,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7L Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll) Touchscreen LCD, Full HD Video) blau"
12722,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7L Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll) Touchscreen LCD, Full HD Video) blau"
12723,Sony_Cyber-shot_DSC-TX7,Sony,"Sony DSC-TX7R Digitalkamera (10 Megapixel Exmor R Sensor, 25mm Carl Zeiss Vario Tessar Weitwinkelobjektiv mit innenliegendem 4fach optischem Zoom, 8,9 cm (3,5 Zoll)Touchscreen LCD, Full HD Video) rot"
12724,Sony_Cyber-shot_DSC-TX7,Sony,"Sony - Cybershot DSC-TX7 - Appareil Photo Numérique - 10,6 Mpix - Argent"
12725,Sony_Cyber-shot_DSC-TX7,Sony,"Sony - Cybershot DSC-TX7 - Appareil Photo Numérique - 10,2 Mpix - Bleu Nuit"
12726,Sony_Cyber-shot_DSC-TX7,Sony,"Sony - Cybershot DSC-TX7 - Appareil Photo Numérique - 10,2 Mpix - Bleu Nuit"
12727,Sony_Cyber-shot_DSC-TX7,Sony,"Sony - Cybershot DSC-TX7 - Appareil Photo Numérique - 10,2 Mpix - Bleu Nuit"
12728,Sony_Cyber-shot_DSC-TX7,Sony,"Sony - Cybershot DSC-TX7 - Appareil Photo Numérique - 10,2 Mpix - Rouge"
12729,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor"
12730,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/R 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor"
12731,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12732,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12733,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12734,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12735,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/R 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12736,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/R 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12737,Sony_Cyber-shot_DSC-TX9,Sony,"Sony TX Series DSC-TX9/R 12.2MP Digital Still Camera with ""Exmor R"" CMOS Sensor and 3D Sweep Panorama"
12738,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSCTX9H Cybershot Digital Camera - Grey (12.2MP, 4x Optical Zoom, 3.5 inch LCD)"
12739,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSCTX9H Cybershot Digital Camera - Grey (12.2MP, 4x Optical Zoom, 3.5 inch LCD)"
12740,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSCTX9R Cybershot Digital Camera - Red (12.2MP, 4x Optical Zoom, 3.5 inch LCD)"
12741,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSCTX9R Cybershot Digital Camera - Red (12.2MP, 4x Optical Zoom, 3.5 inch LCD)"
12742,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSCTX9N Cybershot Digital Camera - Gold (12.2MP, 4x Optical Zoom, 3.5 inch LCD)"
12743,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9H Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama,  Full HD Video) dunkelgrau"
12744,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9H Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama,  Full HD Video) dunkelgrau"
12745,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9N Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama, Full HD Video) gold"
12746,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9N Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama, Full HD Video) gold"
12747,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9R Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama, Full HD Video) rot"
12748,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9R Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama, Full HD Video) rot"
12749,Sony_Cyber-shot_DSC-TX9,Sony,"Sony DSC-TX9R Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 8,9 cm (3,5 Zoll) Display, 3D Schwenkpanorama, Full HD Video) rot"
12750,Sony_Cyber-shot_DSC-TX9,Sony,"Sony - Cybershot DSC-TX9R - Appareil photo numérique - 12,1 Mpix - Rouge"
12751,Sony_Cyber-shot_DSC-TX9,Sony,"Sony - Cybershot DSC-TX9R - Appareil photo numérique - 12,1 Mpix - Rouge"
12752,Sony_Cyber-shot_DSC-TX9,Sony,"Sony - Cybershot DSC-TX9H - Appareil photo numérique - 12,1 Mpix - Anthracite"
12753,Sony_Cyber-shot_DSC-TX9,Sony,"Sony - Cybershot DSC-TX9N - Appareil photo numérique - 12,1 Mpix - Or"
12754,Sony_Cyber-shot_DSC-TX9,Sony,"Sony - Cybershot DSC-TX9N - Appareil photo numérique - 12,1 Mpix - Or"
12755,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12.1MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Silver)
12756,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12.1MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Silver)
12757,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12.1MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Silver)
12758,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12.1MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Black)
12759,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12.1MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Black)
12760,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Light Blue)
12761,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Light Blue)
12762,Sony_Cyber-shot_DSC-W220,Sony,Sony Cybershot DSC-W220 12MP Digital Camera with 4x Optical Zoom with Super Steady Shot Image Stabilization (Light Blue)
12763,Sony_Cyber-shot_DSC-W220,Sony,"Sony Cybershot DSC-W220 Digital Camera - Black (12.1MP, 4x Optical Zoom)2.7 inch LCD"
12764,Sony_Cyber-shot_DSC-W220,Sony,"Sony Cybershot DSC-W220 Digital Camera - Black (12.1MP, 4x Optical Zoom)2.7 inch LCD"
12765,Sony_Cyber-shot_DSC-W220,Sony,"Sony Cybershot DSC-W220 Digital Camera - Black (12.1MP, 4x Optical Zoom)2.7 inch LCD"
12767,Sony_Cyber-shot_DSC-W220,Sony,"Sony W-Serie DSC-W220S Digitalkamera (12 Megapixel, 4-fach opt. Zoom, 6,9 cm (2,7 Zoll) Display, Bildstabilisator) Silber"
12768,Sony_Cyber-shot_DSC-W220,Sony,"Sony - Cyber-Shot - DSC-W220B - Appareil photo compact numérique - 12,1 Mpix - Zoom Optique 4x - Ecran LCD 2,7"" - Sortie HD - Noir"
12785,Sony_Cyber-shot_DSC-W290,Sony,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization (Bronze)
12787,Sony_Cyber-shot_DSC-W290,Sony,Sony DSCW290B.CEH Black Digital Camera
12788,Sony_Cyber-shot_DSC-W290,Sony,"Sony - Cyber-Shot - DSC-W290T - Appareil photo compact numérique - 12,1 Mpix - Zoom Optique 5x - Ecran LCD 3"" - Sortie HD - Chocolat"
12789,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Silver)
12790,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Silver)
12791,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Silver)
12792,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Silver)
12793,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Black)
12794,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Black)
12795,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Black)
12796,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Black)
12797,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Pink)
12798,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Pink)
12799,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Pink)
12800,Sony_Cyber-shot_DSC-W310,Sony,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD (Pink)
12805,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Black"
12806,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Black"
12807,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Black"
12808,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera  (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Silver"
12809,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera  (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Silver"
12810,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera  (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Silver"
12811,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Pink"
12812,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSCW310 Cyber-Shot Digital Camera (12.1 MP, 4 x Optical Zoom, 2.7 inch LCD) - Pink"
12813,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310S Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) silber"
12814,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310S Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) silber"
12815,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310S Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) silber"
12816,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310B Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) schwarz"
12817,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310B Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) schwarz"
12818,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310B Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) schwarz"
12819,Sony_Cyber-shot_DSC-W310,Sony,"Sony DSC-W310P Digitalkamera (12 Megapixel, 28mm Weitwinkelobjektiv mit 4fach optischem Zoom, 6,9 cm (2,7 Zoll) LC-Display) pink"
12820,Sony_Cyber-shot_DSC-W310,Sony,"Sony - Cybershot DSC-W310 - Appareil Photo Numérique - 12,1 Mpix - Argent"
12821,Sony_Cyber-shot_DSC-W310,Sony,"Sony - Cybershot DSC-W310 - Appareil Photo Numérique - 12,1 Mpix - Noir"
12822,Sony_Cyber-shot_DSC-W310,Sony,"Sony - Cybershot DSC-W310 - Appareil Photo Numérique - 12,1 Mpix - Rose"
12825,Sony_Cyber-shot_DSC-W320,Sony,"Sony Cyber-shot DSC-W320 - Digital camera - compact - 14.1 Mpix - optical zoom: 4 x - supported memory: MS Duo, SD, MS PRO Duo, SDHC, MS PRO-HG Duo - silver"
12826,Sony_Cyber-shot_DSC-W320,Sony,"Sony DSCW320B Cyber-shot Digital Camera  - Black (14.1 MP, 4x Optical Zoom) 2.7 inch LCD"
12827,Sony_Cyber-shot_DSC-W320,Sony,"Sony DSCW320B Cyber-shot Digital Camera  - Black (14.1 MP, 4x Optical Zoom) 2.7 inch LCD"
12828,Sony_Cyber-shot_DSC-W320,Sony,"Sony DSCW320S Cyber-shot Digital Camera  - Silver (14.1 MP, 4x Optical Zoom) 2.7 inch LCD"
